   50.1981773       35.8558159    
   50.3021088       35.9110565    
   50.4060402       35.9662857    
   50.5099716       36.0215034    
   50.6139030       36.0767097    
   50.7178345       36.1319046    
   50.8217659       36.1870880    
   50.9256973       36.2422600    
   51.0296288       36.2974205    
   51.1335602       36.3525696    
   51.2374916       36.4077072    
   51.3414230       36.4628334    
   51.4453545       36.5179482    
   51.5492859       36.5730515    
   51.6532173       36.6281433    
   51.7571487       36.6832237    
   51.8610802       36.7382927    
   51.9650116       36.7933502    
   52.0689430       36.8483963    
   52.1728745       36.9034309    
   52.2768059       36.9584541    
   52.3807373       37.0134659    
   52.4846687       37.0684662    
   52.5886002       37.1234550    
   52.6925316       37.1784325    
   52.7964630       37.2333984    
   52.9003944       37.2883530    
   53.0043259       37.3432961    
   53.1082573       37.3982277    
   53.2121887       37.4531479    
   53.3161201       37.5080566    
   53.4200516       37.5629539    
   53.5239830       37.6178398    
   53.6279144       37.6727142    
   53.7318459       37.7275772    
   53.8357773       37.7824287    
   53.9397087       37.8372688    
   54.0436401       37.8920975    
   54.1475716       37.9469147    
   54.2515030       38.0017204    
   54.3554344       38.0565147    
   54.4593658       38.1112976    
   54.5632973       38.1660690    
   54.6672287       38.2208290    
   54.7711601       38.2755775    
   54.8750916       38.3303146    
   54.9790230       38.3850403    
   55.0829544       38.4397545    
   55.1868858       38.4944572    
   55.2908173       38.5491486    
   55.3947487       38.6038284    
   55.4986801       38.6584969    
   55.6026115       38.7131538    
   55.7065430       38.7677994    
   55.8104744       38.8224335    
   55.9144058       38.8770561    
   56.0183372       38.9316673    
   56.1222687       38.9862671    
   56.2262001       39.0408554    
   56.3301315       39.0954323    
   56.4340630       39.1499977    
   56.5379944       39.2045517    
   56.6419258       39.2590942    
   56.7458572       39.3136253    
   56.8497887       39.3681450    
   56.9537201       39.4226532    
   57.0576515       39.4771500    
   57.1615829       39.5316353    
   57.2655144       39.5861092    
   57.3694458       39.6405716    
   57.4733772       39.6950226    
   57.5773087       39.7494621    
   57.6812401       39.8038902    
   57.7851715       39.8583069    
   57.8891029       39.9127121    
   57.9930344       39.9671059    
   58.0969658       40.0214882    
   58.2008972       40.0758591    
   58.3048286       40.1302185    
   58.4087601       40.1845665    
   58.5126915       40.2389030    
   58.6166229       40.2932281    
   58.7205544       40.3475418    
   58.8244858       40.4018440    
   58.9284172       40.4561348    
   59.0323486       40.5104141    
   59.1362801       40.5646820    
   59.2402115       40.6189384    
   59.3441429       40.6731834    
   59.4480743       40.7274170    
   59.5520058       40.7816391    
   59.6559372       40.8358498    
   59.7598686       40.8900490    
   59.8638000       40.9442368    
   59.9677315       40.9984131    
   60.0716629       41.0525780    
   60.1755943       41.1067314    
   60.2795258       41.1608734    
   60.3834572       41.2150040    
   60.4873886       41.2691231    
   60.5913200       41.3232307    
   60.6952515       41.3773270    
   60.7991829       41.4314117    
